season,player_id,person_id,career_id,name,bats,throws,position,height_in,weight_lb,dob,hometown,status,jersey,team_slug
2026,gex725wdtuecokbi,gex725wdtuecokbi,career:28751a91bc893472,Dom Rodriguez,R,R,UTL,75,215,2003-03-28,,Inactive,99,modestoroadsters
2026,zafnld3c7gae8ow8,zafnld3c7gae8ow8,career:15cd4e77305b38e7,Jonah Sebring,R,R,UTL,71,173,2001-03-19,",",Inactive,99,modestoroadsters
2026,mbtphzl1ggh7htxk,mbtphzl1ggh7htxk,career:ffde539303a6f018,Josh Swales,R,R,RHP,73,209,,,Inactive,99,modestoroadsters
2026,zomcthbuj1lvcadl,zomcthbuj1lvcadl,career:9711d69bd414d226,Vance Tobol,R,R,OF,73,221,2002-05-24,",",Inactive,99,modestoroadsters
2026,u83q216ly8jgh7ob,u83q216ly8jgh7ob,career:18dc5a8c3a6eabde,Langston Burkett,R,R,P,78,250,2005-04-02,"Santa Cruz, CA",Injured,0,oaklandballers
2026,6tyejjh3pgva2r8z,6tyejjh3pgva2r8z,career:73af8762a5ca6dfc,Tremayne Cobb,R,R,INF,,195,2001-09-17,"Upper Marlboro, MD",Injured,3,oaklandballers
2026,axaqcwd6178obd99,axaqcwd6178obd99,career:4d0a9ed3a828c08c,TJ Rogers,R,R,INF,74,190,,"Sparks, NV",Active,6,oaklandballers
2026,x7t53cmcoql5dp9c,x7t53cmcoql5dp9c,career:ca535cb8b4b57a64,Jaden Sheppard,R,R,INF,,234,2001-05-04,"Pleasanton, CA",Inactive,6,oaklandballers
2026,xzjn8n013w5tftyv,xzjn8n013w5tftyv,career:9ab6d82b16b6ad65,Brendan O'Sullivan,R,R,INF,,190,,,Active,8,oaklandballers
2026,pockxe9pfd6nua32,pockxe9pfd6nua32,career:9b1624c53023d559,Esai Santos,L,R,UTIL,,170,2000-11-04,"Berkeley, CA",Active,9,oaklandballers
2026,1469bieni4ozou07,1469bieni4ozou07,career:11b207ac6bd1d13e,Tristan Moore,L,L,OF,74,225,,"San Diego, CA",Active,10,oaklandballers
2026,2a3fi4fzl2f3kxw4,2a3fi4fzl2f3kxw4,career:9e44814124d5b6d9,Reed Butz,L,L,LHP,74,215,1998-11-16,"Tula, OK",Active,11,oaklandballers
2026,bfbff9lv7bpfzuwj,bfbff9lv7bpfzuwj,career:b5ba016ccf1c4bca,Tyler Bates,L,L,P,70,180,,"Bryant, AR",Active,13,oaklandballers
2026,c5at8f2oieorql60,c5at8f2oieorql60,career:3bf0455978d1e6e7,Jeter Ybarra,L,R,INF,,205,2002-03-13,"San Jose, CA",Active,16,oaklandballers
2026,gr7culcay54as84s,gr7culcay54as84s,career:2a2ce2c7324267e6,Brady Chavez,R,R,P,,,,",",Active,17,oaklandballers
2026,21enb2jzflbv60aq,21enb2jzflbv60aq,career:8ad3916cce43e004,Jacoby Long,R,R,OF,,200,2002-06-26,"Palm Beach Gardens, FL",Inactive,17,oaklandballers
2026,g3ot5lbmuf5s94ce,g3ot5lbmuf5s94ce,career:4700e994852897b3,Jaden Collura,L,R,C,,190,2002-09-20,"Hammond, LA",Active,18,oaklandballers
2026,3tbz6whk1bfbxh5p,3tbz6whk1bfbxh5p,career:b4b12e583c39588c,Ren Abe-Arias,R,R,RHP,67,166,,"Yamagata, Japan",Active,19,oaklandballers
2026,9xnseqc76qeqs6s4,9xnseqc76qeqs6s4,career:84b033e83ffaf479,Joel Tornero,L,L,LHP,,205,2001-01-03,"Covina, CA",Inactive,20,oaklandballers
2026,jx26vjvq2ewlnfnd,jx26vjvq2ewlnfnd,career:0b83a3eb3be55777,Charlie Hurley,R,R,P,80,225,2002-02-21,"Sacramento, CA",Inactive,22,oaklandballers
2026,ly42v4qy0of9uuxa,ly42v4qy0of9uuxa,career:ae66182a7512e5aa,Nick Leehey,R,R,INF,,200,2003-02-07,"Newbury Park, CA",Active,23,oaklandballers
2026,fsg8xwia78d3udz8,fsg8xwia78d3udz8,career:7980826653f9164b,Valek Cisneros,R,R,P,,230,2000-07-11,"Clinton, OK",Active,26,oaklandballers
2026,5w7du1822fw3aj3e,5w7du1822fw3aj3e,career:4b39c623872489c0,Noah Blythe,R,R,OF,,210,2002-09-09,"Santa Clarita, CA",Active,27,oaklandballers
2026,thf9wl57zjlqqbod,thf9wl57zjlqqbod,career:a5fc61f4986e7a01,Griffin Smith,R,R,P,74,195,2004-05-29,"Appleton, WI",Injured,29,oaklandballers
2026,rwgcausc27y30wl5,rwgcausc27y30wl5,career:b1e0218cd99ff83d,Justin Trimble,L,R,INF,,230,2003-06-21,"Arroyo Grande, CA",Inactive,29,oaklandballers
2026,es7cy9vc7vi8hv3b,es7cy9vc7vi8hv3b,career:51e4c259168914ea,David Clarke,R,R,P,,200,1999-05-08,Palo Alto,Inactive,30,oaklandballers
2026,zdv0uneuwgqardr5,zdv0uneuwgqardr5,career:bbbc6b21e0aad698,Aidan Risse,R,R,P,75,195,2002-03-30,"San Diego, CA",Inactive,31,oaklandballers
2026,f2g0dgtvhc3mm3q3,f2g0dgtvhc3mm3q3,career:22614476a0c9343c,Mitchell Sanford,L,R,OF,74,205,,"Berwick, LA",Active,31,oaklandballers
2026,k42ybixcq3ckpmr2,k42ybixcq3ckpmr2,career:615d52401edc23f2,Hunter Day,R,R,P,74,190,2002-05-21,"Burnsville, MN",Active,32,oaklandballers
2026,71ryu6mjb41sc5as,71ryu6mjb41sc5as,career:e9fd03075f56e150,Nathan Darden,R,R,P,72,205,,"Rowlett, TX",Active,33,oaklandballers
2026,anqwislsmg1sa1kp,anqwislsmg1sa1kp,career:06bfa5779e441d46,Braydon Nelson,R,R,P,,220,1998-10-01,"Brecksville, OH",Inactive,33,oaklandballers
2026,pxyni2ww3twx55xe,pxyni2ww3twx55xe,career:bcac7d28add4e46f,Brock Mayer,R,R,P,,,,"Torrance, CA",Active,38,oaklandballers
2026,j9cm2pj0bo7460mc,j9cm2pj0bo7460mc,career:8521ac6251c4bcdd,Austin Balentine,R,R,P,,,2002-10-04,",",Inactive,39,oaklandballers
2026,i1psbwktxm0o554g,i1psbwktxm0o554g,career:91d3b560a6c17a69,Jake Tirk,R,R,P,,205,2003-10-20,"Novato, CA",Inactive,39,oaklandballers
2026,3t6uy37k3h2gqggr,3t6uy37k3h2gqggr,career:ac6bcfe5593e8f59,Conner Smith,R,R,C,75,215,,"Rocklin, CA",Active,40,oaklandballers
2026,m1iqbvdwayvmgei8,m1iqbvdwayvmgei8,career:530e351fe54912b9,Campbell Spradling,R,L,P,,215,2002-07-29,"Cincinnati, OH",Inactive,40,oaklandballers
2026,x4wp1i902yhejkek,x4wp1i902yhejkek,career:c8bfcc475de6e26d,Gabe Tanner,R,R,P,,225,2001-10-06,"Danville, CA",Inactive,57,oaklandballers
2026,4wq5cjcl7qx8k41p,4wq5cjcl7qx8k41p,career:130bbce41f6ff5fa,Paul Winland,L,R,INF,74,210,,"Beaufort, CA",Inactive,60,oaklandballers
2026,ix3pddvfovgfw5vm,ix3pddvfovgfw5vm,career:18dc6b423c9a92b1,Jake Allgeyer,S,R,INF,,200,2002-01-22,"Channahon, IL",Inactive,65,oaklandballers
2026,b9rvuohpqkybze8a,b9rvuohpqkybze8a,career:c33caaa2d339de7a,Myles Beale,R,R,OF,,,2002-02-11,",",Inactive,69,oaklandballers
2026,lzjofqe1dtaczmw1,lzjofqe1dtaczmw1,career:543c1d998b9b115e,Jacob Petersheim,R,R,P,,,2003-08-15,",",Inactive,70,oaklandballers
2026,mqdcsnthll43eapk,mqdcsnthll43eapk,career:46657ed3094e0b4b,Cam Bufford,R,R,UTIL,75,195,2001-08-29,"Chicago, IL",Injured,71,oaklandballers
2026,ri8f1dtl5o572qlz,ri8f1dtl5o572qlz,career:7d5e56f59b8fb9df,Jake Villar,L,L,P,,175,2003-07-24,"Torrance, CA",Inactive,74,oaklandballers
2026,esrt93s6ip2qd7db,esrt93s6ip2qd7db,career:a018161a26f89e53,Liam Plunkett,R,R,Bowler,,,1985-04-06,",",Inactive,75,oaklandballers
2026,8vzpzra30wzn7i72,8vzpzra30wzn7i72,career:26523472f29a1392,Derek Murphy,R,R,P,,200,2004-06-28,"Gardena, CA",Inactive,77,oaklandballers
2026,3hc0bzljsd78nlqo,3hc0bzljsd78nlqo,career:64d7e41e50c48473,CJ Blowers,R,L,P,,230,1996-09-21,"Graham, WA",Inactive,78,oaklandballers
2026,q4rvc9kwernahmjd,q4rvc9kwernahmjd,career:6b07cfbee27f137e,Dylan Delvecchio,R,L,P,72,195,2001-06-09,,Inactive,79,oaklandballers
2026,nlr2oyodlih56djr,nlr2oyodlih56djr,career:6578d7541505f54a,Matt Lozovoy,R,R,P,75,200,2000-06-09,"Novato, CA",Inactive,80,oaklandballers
2026,hi5ihdr7y2g6cr27,hi5ihdr7y2g6cr27,career:9942f4fed7101fa4,Tyler Lozano,R,R,C,,,2000-04-26,,Inactive,82,oaklandballers
2026,brxr2v4ftnwfkxcu,brxr2v4ftnwfkxcu,career:fd3f4d378a212333,Liam Rocha,R,R,P,75,195,2002-05-08,"San Dimas, CA",Inactive,82,oaklandballers
2026,nruqfdzi97yn7mgm,nruqfdzi97yn7mgm,career:7e8f6702d92fb5ce,Connor Godwin,R,R,P,76,205,2002-03-26,"Horseheads, NY",Inactive,83,oaklandballers
2026,479z0zo65df8trgo,479z0zo65df8trgo,career:b627b342ad628969,Michael Riley,R,R,P,,208,2002-06-01,"Scottsdale, AZ",Inactive,86,oaklandballers
2026,0y61gswma9su7259,0y61gswma9su7259,career:6f9638e6d6592974,Matthew Maloney,R,R,P,,230,2001-01-23,"Huntington Beach, CA",Inactive,88,oaklandballers
2026,384jrq0e7wdtqkeb,384jrq0e7wdtqkeb,career:4c0e68a458683423,Damian Stone,L,R,OF,71,185,2002-04-25,,Inactive,88,oaklandballers
2026,egpgl9ipmtp64g3u,egpgl9ipmtp64g3u,career:1bb6c5a86da3fcde,Davis Drewek,L,R,UTIL,75,195,2001-03-04,"Katy, TX",Inactive,91,oaklandballers
2026,c9iwcfhkvqo8ohll,c9iwcfhkvqo8ohll,career:08d2a66a05221bf8,Blake Barker,R,L,P,72,225,2003-04-13,,Inactive,98,oaklandballers
2026,gr6hc7uwpf7ydlld,gr6hc7uwpf7ydlld,career:e945ce913d56450d,Cole Jordan,R,R,UTL,70,193,2000-07-06,,Active,3,ogdenraptors
2026,xquhxrmyo0l8289b,xquhxrmyo0l8289b,career:2835a32b25484d61,Chase Valentine,R,R,INF,71,185,,"Phoenix, AZ",Active,5,ogdenraptors
2026,zzncfnoqgsrue6nh,zzncfnoqgsrue6nh,career:ef81fe2b0ec4acdd,Bradley Pelle,L,L,OF,,188,,"Kenner, LA",Active,8,ogdenraptors
2026,k9vdig7kebm5gypw,k9vdig7kebm5gypw,career:c29eb33135b15997,Carmine Lane,R,R,INF,73,211,,"Lakeland, FL",Active,9,ogdenraptors
2026,feiqfp9kwgceo5b5,feiqfp9kwgceo5b5,career:4c2132a357ee0785,Kyler Stancato,L,L,OF,75,210,2002-03-29,"University Place, WA",Injured,10,ogdenraptors
2026,bshylc18lg52abvj,bshylc18lg52abvj,career:8d3810cd31d31146,Nico Saltaformaggio,R,R,PHP,72,200,,"Destrehan, --",Active,12,ogdenraptors
2026,c9jl6o52w04y3bul,c9jl6o52w04y3bul,career:a2ada539b03b7096,Tyler Ganus,R,R,INF/OF,73,195,,"Los Angeles, CA",Active,13,ogdenraptors
2026,08akdq6wogfje5in,08akdq6wogfje5in,career:f6fdb326ba3c1c9d,Sebastian Greico,L,R,1B,75,220,2001-05-08,"Tampa, FL",Inactive,16,ogdenraptors
2026,80g5jsciedvhhx4y,80g5jsciedvhhx4y,career:a2ca1c3351a05cc7,Chase Chatman,L,L,LHP,72,195,2001-05-30,,Active,17,ogdenraptors
2026,tgavkfxxueqkk9uu,tgavkfxxueqkk9uu,career:8ca80d5edea8661f,Dylan Wilkinson,L,R,INF,70,185,,"Fairfax, VA",Active,21,ogdenraptors
2026,gnadd4vwbidgzbt4,gnadd4vwbidgzbt4,career:6e16647c09a545d9,Landon Riley,R,R,RHP,77,175,2002-10-15,"Bakersfield, CA",Inactive,22,ogdenraptors
2026,xyjc5ook5v56f4zq,xyjc5ook5v56f4zq,career:66b460c574d2910a,Jason Schaaf,S,R,RHP,71,195,,,Active,26,ogdenraptors
2026,rqzsvpqzbpma4rdo,rqzsvpqzbpma4rdo,career:707fed2db7148655,Harper McLendon,R,R,RHP,71,185,2002-08-16,"Thomasville, Georgia",Inactive,27,ogdenraptors
2026,c39wctpfxyg1jncm,c39wctpfxyg1jncm,career:402f17ca156165a2,Carson Kelly,L,L,LHP,72,165,2004-10-06,"Tallahassee, Florida",Inactive,28,ogdenraptors
2026,oumqix0pv1jk5cc8,oumqix0pv1jk5cc8,career:15bce675c6d30824,Parker McMan,R,R,P,75,210,2001-08-09,,Active,29,ogdenraptors
2026,g127oihthm7u213b,g127oihthm7u213b,career:9d5e55f8de3ab9e9,Garrett Bevacqua,L,R,OF,75,195,2001-01-24,"Carlsbad, CA",Active,30,ogdenraptors
2026,lp6bhcz0ujgu976p,lp6bhcz0ujgu976p,career:5d52179d309b0cdf,Jose Ballista,R,R,Relief Pitcher,69,210,,"Valverde, DR",Active,31,ogdenraptors
2026,vpyyqv9oa2l1h9oq,vpyyqv9oa2l1h9oq,career:4e29146210e783c8,Kaden Kneip,R,R,RHP,70,180,2001-09-06,"Atlanta, GA",Inactive,35,ogdenraptors
2026,5ewt5n0h69qgtyll,5ewt5n0h69qgtyll,career:070f037c5bbf6703,Colson Lawrence,R,R,OF,77,220,,"Hoover, AL",Active,36,ogdenraptors
2026,1dawtwc97jiqcvj5,1dawtwc97jiqcvj5,career:13f42eeee6c65dac,Kyle Lewis,R,R,RHP,76,215,2002-10-02,"Ashburn, VA",Active,37,ogdenraptors
2026,t2f4c401rbe074r5,t2f4c401rbe074r5,career:5d492fd485e891f0,Dylan Gardner,R,R,RHP,77,210,,"Meridian, ID",Active,38,ogdenraptors
2026,w35yo7ugxtyq7fvm,w35yo7ugxtyq7fvm,career:ba99e4fb0b945dd8,Giuseppe Ferraro-Nahr,R,R,INF,75,215,,"Ft. Lauderdale, FL",Active,44,ogdenraptors
2026,6mh1xbww2jjfxiti,6mh1xbww2jjfxiti,career:bd332c91dcccf1f7,Hank Dodson,R,R,C,72,200,2001-01-18,"Greensboro, NC",Active,48,ogdenraptors
2026,27uv3n0p4lmrt6ld,27uv3n0p4lmrt6ld,career:c94943b1f7e7d98b,Caleb Bunch,R,R,RHP,77,230,,,Active,54,ogdenraptors
2026,lz5xd3mpq7l3pbu6,lz5xd3mpq7l3pbu6,career:9b6fe58646f0572e,Tyler Stone,L,R,,74,235,2001-10-23,"Mesa, AZ",Active,55,ogdenraptors
2026,9fyn82nezu2y6wyk,9fyn82nezu2y6wyk,career:a7a9680fa1d31833,Nolan Ficklin,L,L,LHP,71,175,,"St. George, UT",Inactive,70,ogdenraptors
2026,k4j9g1eot71yd7ym,k4j9g1eot71yd7ym,career:f4aecf4c9f052aeb,Aiden Shumaker,R,R,RHP,72,175,2003-11-23,,Inactive,72,ogdenraptors
2026,xbldpmxkii8eua3w,xbldpmxkii8eua3w,career:225c1d66fb705eab,Max Miller,R,R,RHP,74,220,2002-10-25,,Inactive,80,ogdenraptors
2026,y7ap1r082m6bwv82,y7ap1r082m6bwv82,career:631ef5e497a2139c,Lucas Boesen,R,R,P,72,205,,,Inactive,87,ogdenraptors
2026,zkgbtxajk7hd8gt0,zkgbtxajk7hd8gt0,career:987be2a18c454615,Micah Del Rio,R,R,pitcher,72,175,2001-05-09,,Inactive,89,ogdenraptors
2026,0sjyggrwhd0m4h0q,0sjyggrwhd0m4h0q,career:3615e870dcb41e01,Yordy Richard,R,R,RHP,74,218,,"West Palm Beach , FL",Inactive,90,ogdenraptors
2026,1yxmy4qllp41uk40,1yxmy4qllp41uk40,career:d79b92d928b58a62,Dylan Fesperman,R,R,INF,76,225,,"Phoenix, AZ",Inactive,91,ogdenraptors
2026,apdgcnj1d4hc53q7,apdgcnj1d4hc53q7,career:967be530b6dc5937,Miles Garrett,R,R,RHP,70,180,,"Atlanta, GA",Inactive,92,ogdenraptors
2026,8mvjfp6eqdrocfky,8mvjfp6eqdrocfky,career:7ddebdec965e2186,Tyler Gilligan,L,R,C/OF,70,185,,"Ringwood, NJ",Inactive,93,ogdenraptors
2026,oxtezz1yml5p94gb,oxtezz1yml5p94gb,career:5819fae7b31ff4ad,Kade Linn,R,R,RHP,70,205,2003-06-05,,Inactive,94,ogdenraptors
2026,9fd0f6e8nzrkinfk,9fd0f6e8nzrkinfk,career:6aaa3fa14f62a381,Kalean Racculia,R,R,RHP,75,180,,"Atlanta, GA",Inactive,95,ogdenraptors
2026,6j4m1wnvh1p4dkou,6j4m1wnvh1p4dkou,career:cfbd655d74bfcffc,Ethan Brown,R,L,LHP,74,210,,,Inactive,96,ogdenraptors
2026,h3bqtn616zaqp5sa,h3bqtn616zaqp5sa,career:808e77a05a9b9100,Hunter Edwards,R,R,RHP,80,245,2003-07-09,,Inactive,97,ogdenraptors
2026,6tqadhdac2h2i4xi,6tqadhdac2h2i4xi,career:c625b3b9ade4f8a0,Eric Sim,R,R,DH,,,,,Inactive,98,ogdenraptors
2026,zn12rbetcvljf388,zn12rbetcvljf388,career:093d1922aa02b2c6,Chance Wallace,R,L,P,72,200,2003-05-27,,Inactive,99,ogdenraptors
2026,t5ekisg5xivt9y41,t5ekisg5xivt9y41,career:c8037c82c4c1bd00,Adam Christopher,R,R,RHP,75,165,,,Active,1,redpocketmobiles
2026,u8z6xhtakkbtpgzz,u8z6xhtakkbtpgzz,career:5d12571bc99fccdf,Gianni Horvat,R,R,INF,69,175,2002-07-21,"Valencia, CA",Active,2,redpocketmobiles
2026,t15lgnz42m0jfdpd,t15lgnz42m0jfdpd,career:cfb1b09305ae345f,Ubaldo Romo,R,R,RHP,71,190,1998-07-25,"Modesto, CA",Active,3,redpocketmobiles
2026,hyk5qlowzpq4k9k0,hyk5qlowzpq4k9k0,career:65419f071bc8e440,Maxim Fullerton,L,R,OF,74,,2001-04-01,",",Active,4,redpocketmobiles
2026,mrv7xjl6my762lbr,mrv7xjl6my762lbr,career:8cb92c1b9218e6bb,"Royce Clayton, Jr.",R,R,UTL,70,175,,"Westlake Village, CA",Active,5,redpocketmobiles
2026,7dimdfsvnuw6wx56,7dimdfsvnuw6wx56,career:ea89caaad90b80f2,Sean Becker,R,R,INF,73,185,,"Evansville, Indiana",Active,7,redpocketmobiles
2026,yw3lkr0z45glskja,yw3lkr0z45glskja,career:9d3b2ed1583ac7c5,Nick Poss,R,R,C,70,190,,"Discovery Bay, CA",Active,9,redpocketmobiles
2026,760qtmpnnbladwd1,760qtmpnnbladwd1,career:35098cf0e1ad90f6,Kishon Frett,R,R,OF,74,225,2002-01-14,,Active,14,redpocketmobiles
2026,9b358hg1798rpztd,9b358hg1798rpztd,career:771578960fb97174,T.J. McKenzie,R,R,OF,72,190,2000-09-24,"New York, NY",Active,18,redpocketmobiles
2026,m7cpl0qijp8l3yjs,m7cpl0qijp8l3yjs,career:49730ab41c459f52,Josiah Chavez,L,R,C,73,200,2003-01-20,"Santa Paula, CA",Active,21,redpocketmobiles
2026,y09eb27ifb9ivkyz,y09eb27ifb9ivkyz,career:c35c1d391287b6a2,Jordan Harrison-Dudley,S,R,OF/1B,75,245,1998-08-18,"Paris, TX",Active,22,redpocketmobiles
2026,hdg8d04sd16qv7bm,hdg8d04sd16qv7bm,career:a80b59b339108c34,Braylon Bishop,L,L,CF,73,215,,,Active,24,redpocketmobiles
2026,v8fo667rwv736mhn,v8fo667rwv736mhn,career:4e91efcbd1646f03,Kade Walker,L,L,LHP,75,180,,,Active,25,redpocketmobiles
2026,omerl1360s275vmp,omerl1360s275vmp,career:13d1a041ab41ca42,Manny Jackson,L,R,C/1B,75,225,,"Coral Gables, FL",Active,28,redpocketmobiles
2026,ltejm9o6ia6yirxw,ltejm9o6ia6yirxw,career:1609fddfa7752218,Quentin O'Connor,R,R,RHP,74,215,,"Bothell, Washington",Active,30,redpocketmobiles
2026,5ybg03amlb4mojqh,5ybg03amlb4mojqh,career:8d0c55583b6bfe2c,Miguel Rosado,R,R,RHP,73,210,,"Copper City, FL",Inactive,58,redpocketmobiles
2026,8szcmw8vj75me7b2,8szcmw8vj75me7b2,career:b8d522b43dc07518,Nathan Darden,R,R,RHP,72,200,2003-07-24,"Rowlett, Texas",Inactive,60,redpocketmobiles
2026,ipcw6mq7ufft3qm3,ipcw6mq7ufft3qm3,career:59bbbdbfd1e14120,Agnel Miranda,R,R,RHP,77,225,2002-05-04,"Cayey, PR",Inactive,62,redpocketmobiles
2026,s1fch5gz83tj40c0,s1fch5gz83tj40c0,career:bdbaed6358b374c5,Ryan Velazquez,R,R,P,76,225,1999-05-28,"Canovanas, PR",Inactive,64,redpocketmobiles
2026,niojio7g8uz5n47m,niojio7g8uz5n47m,career:4d8fc4b6bb372583,Marquis Jackson,R,R,OF/2B,67,195,2001-09-29,"Chicago, IL",Inactive,66,redpocketmobiles
2026,blq1v1r3lbcm3uwl,blq1v1r3lbcm3uwl,career:15c064f67cb88c85,Billy Rozakis,L,L,LHP,71,195,2003-01-04,"Brooklyn, NY",Inactive,67,redpocketmobiles
2026,z61umr8pmjrkluml,z61umr8pmjrkluml,career:995e3b26e027f195,Hector Nieves,L,R,INF/OF,75,200,2003-07-08,"Mayagüez, PR",Inactive,68,redpocketmobiles
2026,hudpz1614nvrazs7,hudpz1614nvrazs7,career:67bb38c75d01cde0,Juan Abreu,R,R,RHP,75,226,2000-06-12,"Pepillo Salcedo, DR",Inactive,69,redpocketmobiles
2026,tzoh050bkw3209e3,tzoh050bkw3209e3,career:abc7cdf7caf6b9a2,Ethan Ross,L,L,LHP,74,195,2000-11-16,"La Jolla, CA",Inactive,70,redpocketmobiles
2026,jyz7lsbk823l1vhw,jyz7lsbk823l1vhw,career:06404e46769a4e73,Malik Binns,R,R,RHP,79,260,1999-01-15,"Phoenix, AZ",Inactive,71,redpocketmobiles
2026,gftggv0lmgfrq93t,gftggv0lmgfrq93t,career:08fdd0608bef34a1,Wyatt Adams,R,R,RHP,76,220,2002-10-09,"Seattle, WA",Inactive,74,redpocketmobiles
2026,vlcii95yfh8imqfq,vlcii95yfh8imqfq,career:b4f9a7747205fbfe,Harold Torres,R,R,C/2B,70,190,2003-03-10,"Yauco, PR",Inactive,75,redpocketmobiles
2026,cs15j790wb8xx6a8,cs15j790wb8xx6a8,career:844ab2e2b0fdfb27,J.C. Coronado,R,R,RHP,72,170,2001-09-10,"Corpus Christi, TX",Inactive,76,redpocketmobiles
2026,n0xtp3etjgnjwyay,n0xtp3etjgnjwyay,career:3fcb2dd08653f1a8,Maury Weaver,R,R,3B,73,185,2001-06-20,"Atlanta, GA",Inactive,77,redpocketmobiles
2026,5p8gckhy0g5z0ftn,5p8gckhy0g5z0ftn,career:ba10aef1679b3e22,Sam Cooper,R,R,LHP,,,2003-01-09,",",Inactive,78,redpocketmobiles
2026,47zhbm5oz66euulm,47zhbm5oz66euulm,career:074dcbb05015700d,Andy Valdes,S,R,C/1B,75,210,2001-01-10,"Miami, FL",Inactive,79,redpocketmobiles
2026,7lr3bcwpije3x3ea,7lr3bcwpije3x3ea,career:dcba2b10c78d45a8,Miles Garrett,R,R,RHP,70,175,2001-06-25,"Stone Mountain, GA",Inactive,80,redpocketmobiles
2026,mj28ve0wdl7aeiyc,mj28ve0wdl7aeiyc,career:8f70d12d54590991,Marco Martinez,R,R,UTL,71,200,1999-12-15,"La Puente, CA",Inactive,81,redpocketmobiles
2026,0xbrme9d2smvxkw2,0xbrme9d2smvxkw2,career:f17c3e146d049e06,Zach Hill,L,L,LHP,74,205,,"Shawnee, Kansas",Inactive,82,redpocketmobiles
2026,08e3xzetbd6truvu,08e3xzetbd6truvu,career:8bebcaf0d7a31667,Robbie Coronado,R,R,RHP,73,170,2001-09-10,"Corpus Christi, TX",Inactive,83,redpocketmobiles
2026,q7xrt1n7ep0bw2yg,q7xrt1n7ep0bw2yg,career:9f9a19571b37c13c,Ravaughn Morgan,L,R,OF,75,,2002-01-30,",",Inactive,84,redpocketmobiles
2026,uu9xxzphpz1bcq3p,uu9xxzphpz1bcq3p,career:1d49880e756c2dd0,Eli Young,R,R,1B,76,225,2000-09-24,"Gilbert, AZ",Inactive,85,redpocketmobiles
2026,pwlkv2j0mry7z68a,pwlkv2j0mry7z68a,career:609c2d776b0124c6,Chase Martinez,R,R,RHP,70,185,1999-04-12,"Escondido, CA",Inactive,86,redpocketmobiles
2026,22uxjgx3dkk1geew,22uxjgx3dkk1geew,career:40b1eedab31e1097,Miguel Ochoa,R,R,RHP,71,,2003-07-25,",",Inactive,87,redpocketmobiles
2026,zr8soz83z4qwu973,zr8soz83z4qwu973,career:1eb73b8468fcf9f5,Matt Lauria,R,R,RHP,76,,2003-07-15,",",Inactive,88,redpocketmobiles
2026,coonwyndxb0hph0y,coonwyndxb0hph0y,career:ddaa70398eb8db15,Aidan Cardenas,L,L,LHP,79,215,,",",Inactive,89,redpocketmobiles
2026,amzgdncvzv9cwynh,amzgdncvzv9cwynh,career:a202feda794b4afe,Aiden Ewe,R,R,RHP,76,220,2003-12-30,,Inactive,90,redpocketmobiles
2026,s1ef7fod2tpg9gx8,s1ef7fod2tpg9gx8,career:f5bdecda42f66615,Edgar Rodriguez,R,L,LHP,74,,2001-05-28,",",Inactive,91,redpocketmobiles
2026,69qt13pk83wzwiv2,69qt13pk83wzwiv2,career:9ddbfc8fb53940f6,Raul Guillermo,R,R,C/1B,72,,2002-01-08,",",Inactive,92,redpocketmobiles
2026,cweyx1yn25l2gwxw,cweyx1yn25l2gwxw,career:81c59b4f945a8f88,Charlie Adamson,R,R,RHP,76,,2001-03-27,",",Inactive,93,redpocketmobiles
2026,g4kh30euxy5ugpms,g4kh30euxy5ugpms,career:2c975ce0fb8d9444,Bobby Curry,L,L,LHP,73,,2002-05-18,",",Inactive,94,redpocketmobiles
2026,vhdxjbouyptzsldx,vhdxjbouyptzsldx,career:7172202eb2f4cfea,Eric Sim,R,R,RHP/DH,74,215,,"Busan, South Korea",Inactive,95,redpocketmobiles
2026,0lk7m7w2tp7x6uo3,0lk7m7w2tp7x6uo3,career:cfb2dfc59ff5177e,Philip Sanders,L,L,LHP,73,190,2001-01-09,"White Settlement, TX",Inactive,96,redpocketmobiles
2026,q8mw1sfr8b9ovpbc,q8mw1sfr8b9ovpbc,career:57bd85631f77b189,Will Merriott,R,R,RHP,74,,,",",Inactive,97,redpocketmobiles
2026,ntnv7zhhroufdv0o,ntnv7zhhroufdv0o,career:ecca6833016270e0,Sergio Hernandez,R,R,1B,76,200,2003-07-24,",",Inactive,98,redpocketmobiles
2026,tyiaq8friqz2o615,tyiaq8friqz2o615,career:27f04d68fff1de46,Tre Hondras,R,R,INF,,190,2001-10-22,,Inactive,99,redpocketmobiles
2026,vless40gstttagnp,vless40gstttagnp,career:4c1fb9c394375d85,Zeb Roos,R,L,OF,71,195,,"Platteville, WI",Active,1,yubasutterfreebirds
2026,m5bj7y0r7wfqds1f,m5bj7y0r7wfqds1f,career:391e8d172a34633b,Devon Dixon,R,R,SS,73,175,2002-07-21,,Active,2,yubasutterfreebirds
2026,cbuq7j2rxnjic6tp,cbuq7j2rxnjic6tp,career:9d0799bcf66e6b04,Zach Chamizo,R,R,Utility,70,188,2002-08-27,,Active,3,yubasutterfreebirds
2026,wfv4r8jwy2m3guzl,wfv4r8jwy2m3guzl,career:eb600eb00d1eb082,Jordan Donahue,L,R,IF,70,170,,"Honolulu, HI",Active,4,yubasutterfreebirds
